course,prof,gpa,% of A,% of B,section_,semester
HLTH 484,GUNNELS E,3.866,93%,0%,551,2019 Spring
HLTH 485,SANDLIN M,4.000,100%,0%,550,2019 Spring
HLTH 491,CHEN L,4.000,100%,0%,583,2019 Spring
HLTH 607,TISONE C,4.000,100%,0%,600,2019 Spring
HLTH 631,WIGFALL L,3.857,86%,14%,600,2019 Spring
HLTH 632,GARNEY W,4.000,100%,0%,600,2019 Spring
HLTH 634,SHIPLEY M,3.777,89%,0%,699,2019 Spring
HLTH 635,CHEN L,4.000,100%,0%,699,2019 Spring
HLTH 643,WARD S,4.000,100%,0%,699,2019 Spring
HLTH 646,NICKSIC H,3.666,67%,33%,699,2019 Spring
HLTH 646,NICKSIC H,2.454,9%,27%,701,2019 Spring
HLTH 659,GOODSON P,3.888,89%,11%,600,2019 Spring
KINE 120,KRAVITS D,3.851,85%,15%,008,2019 Spring
KINE 120,BIN MOHD,4.000,100%,0%,009,2019 Spring
KINE 120,MCNEILL E,4.000,100%,0%,014,2019 Spring
KINE 120,SZURA J,3.833,87%,10%,201,2019 Spring
KINE 120,WOODARD D,3.645,74%,19%,245,2019 Spring
KINE 120,WOODARD D,3.137,52%,28%,246,2019 Spring
KINE 120,WAITE L,3.517,66%,28%,281,2019 Spring
KINE 120,COADY W,3.375,62%,19%,800,2019 Spring
KINE 120,COADY W,3.354,55%,26%,801,2019 Spring
KINE 120,NELSON C,3.227,64%,14%,802,2019 Spring
KINE 120,NELSON C,3.428,68%,14%,803,2019 Spring
KINE 120,SLAGEL K,3.413,55%,31%,805,2019 Spring
KINE 120,SLAGEL K,3.343,66%,16%,806,2019 Spring
KINE 120,WENZEL T,3.333,63%,19%,808,2019 Spring
KINE 120,WENZEL T,3.296,59%,19%,809,2019 Spring
KINE 120,THORNTON M,3.357,57%,21%,815,2019 Spring
KINE 120,THORNTON M,3.296,59%,19%,816,2019 Spring
KINE 120,COADY W,3.281,47%,38%,817,2019 Spring
KINE 120,COADY W,3.161,52%,26%,818,2019 Spring
KINE 120,BERTHOT P,3.187,44%,44%,832,2019 Spring
KINE 120,WRIGHT M,3.625,75%,12%,833,2019 Spring
KINE 120,WRIGHT M,3.210,53%,32%,834,2019 Spring
KINE 120,SZURA J,3.913,96%,0%,837,2019 Spring
KINE 120,NETHERLAND B,3.526,74%,16%,838,2019 Spring
KINE 120,NETHERLAND B,4.000,100%,0%,839,2019 Spring
KINE 120,NETHERLAND B,3.600,80%,12%,840,2019 Spring
KINE 120,NETHERLAND B,3.846,88%,8%,841,2019 Spring
KINE 120,SZURA J,3.612,74%,19%,843,2019 Spring
KINE 120,BIRD M,3.931,93%,7%,844,2019 Spring
KINE 120,HANIK M,3.142,64%,14%,845,2019 Spring
KINE 120,HANIK M,3.500,64%,21%,846,2019 Spring
KINE 120,WRIGHT M,3.166,44%,44%,850,2019 Spring
KINE 120,WRIGHT M,2.764,41%,24%,851,2019 Spring
KINE 120,BREIDENBACH B,3.666,74%,19%,853,2019 Spring
KINE 120,BREIDENBACH B,3.074,44%,33%,854,2019 Spring
KINE 120,BREIDENBACH B,3.466,73%,10%,858,2019 Spring
KINE 120,BIN MOHD,3.913,96%,0%,859,2019 Spring
KINE 120,LOCKLEAR A,3.843,88%,9%,862,2019 Spring
KINE 120,SAFDARI S,3.655,72%,21%,869,2019 Spring
KINE 120,SAFDARI S,3.444,63%,26%,870,2019 Spring
KINE 120,GRUBIC T,3.857,86%,14%,876,2019 Spring
KINE 120,GRUBIC T,3.900,90%,10%,877,2019 Spring
KINE 121,COHEN L,3.090,42%,30%,501,2019 Spring
KINE 121,COHEN L,3.406,50%,41%,502,2019 Spring
KINE 121,BREKKEN K,3.297,63%,26%,503,2019 Spring
KINE 121,GOMEZ D,2.777,31%,36%,504,2019 Spring
KINE 121,POOLEY-DETWILER A,3.676,74%,21%,505,2019 Spring
KINE 198,GOMEZ D,4.000,100%,0%,900,2019 Spring
KINE 198,NETHERLAND B,3.950,95%,5%,904,2019 Spring
KINE 198,LOCKLEAR A,3.687,69%,31%,906,2019 Spring
KINE 198,SZURA J,3.578,74%,21%,907,2019 Spring
