course,prof,gpa,% of A,% of B,section_,semester
MMET 429,JOHNSON M,2.803,10%,62%,500,2017 Fall
MMET 463,KUTTOLAMADOM M,2.852,18%,54%,500,2017 Fall
ISEN 210,MCDONALD T,3.375,44%,50%,501,2017 Fall
ISEN 210,JOHNSON A,3.000,24%,57%,502,2017 Fall
ISEN 230,WANG Y,2.649,21%,33%,502,2017 Fall
ISEN 302,GUJJULA K,3.240,48%,33%,501,2017 Fall
ISEN 302,GALVAO SCHEIDEGGER,3.589,71%,21%,502,2017 Fall
ISEN 302,WANG Y,2.985,37%,32%,503,2017 Fall
ISEN 302,WANG Y,2.818,30%,32%,504,2017 Fall
ISEN 310,VALDEZ-FLORES C,2.733,23%,38%,501,2017 Fall
ISEN 310,GRAVES G,2.870,23%,45%,502,2017 Fall
ISEN 320,MORENO CENTENO E,2.714,19%,50%,501,2017 Fall
ISEN 320,MORENO CENTENO E,2.836,26%,38%,502,2017 Fall
ISEN 330,ZHANG X,3.041,24%,58%,901,2017 Fall
ISEN 330,FERRIS T,2.968,22%,59%,902,2017 Fall
ISEN 340,ZOU N,3.086,31%,47%,501,2017 Fall
ISEN 340,ZOU N,3.420,57%,32%,502,2017 Fall
ISEN 350,BENNETT G,2.883,19%,51%,501,2017 Fall
ISEN 350,BENNETT G,2.803,18%,54%,502,2017 Fall
ISEN 355,VALDEZ-FLORES C,2.781,17%,55%,501,2017 Fall
ISEN 355,VALDEZ-FLORES C,3.030,27%,58%,502,2017 Fall
ISEN 370,ELWANY A,3.148,45%,31%,501,2017 Fall
ISEN 370,ELWANY A,3.166,42%,37%,502,2017 Fall
ISEN 405,WANG S,3.163,37%,43%,500,2017 Fall
ISEN 405,SEGUNDO B,2.906,19%,53%,501,2017 Fall
ISEN 413,ERRAGUNTLA M,3.028,37%,38%,500,2017 Fall
ISEN 414,IQUEBAL A,3.255,34%,57%,500,2017 Fall
ISEN 434,FERRIS T,3.675,70%,28%,500,2017 Fall
ISEN 434,FERRIS T,3.833,83%,17%,501,2017 Fall
ISEN 442,KOPPA R,3.159,25%,67%,500,2017 Fall
ISEN 453,CURRY G,3.172,34%,48%,500,2017 Fall
ISEN 460,KING R,3.491,54%,41%,900,2017 Fall
ISEN 460,KING R,3.350,40%,55%,901,2017 Fall
ISEN 489,SAGAPURAM D,3.000,40%,36%,500,2017 Fall
ISEN 601,WANG S,3.785,79%,21%,600,2017 Fall
ISEN 608,SMITH D,3.538,54%,46%,600,2017 Fall
ISEN 608,SMITH D,3.888,89%,11%,700,2017 Fall
ISEN 609,GAUTAM N,3.196,29%,61%,600,2017 Fall
ISEN 613,ZENG L,3.442,44%,56%,600,2017 Fall
ISEN 613,BUKKAPATNAM S,3.200,20%,80%,602,2017 Fall
ISEN 613,BUKKAPATNAM S,3.500,50%,50%,700,2017 Fall
ISEN 614,ZENG L,3.372,47%,42%,600,2017 Fall
ISEN 620,CURRY G,3.510,62%,30%,602,2017 Fall
ISEN 622,KIANFAR K,3.384,49%,41%,600,2017 Fall
ISEN 625,BANERJEE A,3.125,38%,38%,600,2017 Fall
ISEN 627,WORTMAN M,3.428,43%,57%,600,2017 Fall
ISEN 630,SASANGOHAR F,3.272,36%,55%,600,2017 Fall
ISEN 630,FERRIS T,3.083,42%,42%,700,2017 Fall
ISEN 636,NTAIMO L,3.764,76%,24%,600,2017 Fall
ISEN 640,NTAIMO L,3.421,42%,58%,600,2017 Fall
ISEN 645,GRAUL M,3.887,89%,11%,601,2017 Fall
ISEN 663,SMITH D,3.259,30%,67%,600,2017 Fall
ISEN 667,WORTMAN M,3.481,52%,44%,600,2017 Fall
ISEN 667,JOHNSON A,3.600,60%,40%,700,2017 Fall
ISEN 689,SAGAPURAM D,3.750,81%,12%,600,2017 Fall
ISEN 689,FERRIS T,3.800,80%,20%,601,2017 Fall
MSEN 222,SRIVASTAVA A,2.804,17%,48%,501,2017 Fall
MSEN 222,MA J,3.428,50%,43%,502,2017 Fall
MSEN 222,CASE R,2.642,7%,64%,503,2017 Fall
MSEN 222,RADOVIC M,2.625,19%,38%,504,2017 Fall
MSEN 222,CREASY T,3.117,53%,24%,505,2017 Fall
MSEN 222,QIAN X,2.962,26%,52%,506,2017 Fall
MSEN 310,SHAMBERGER P,3.000,14%,71%,500,2017 Fall
MSEN 460,LIN P,3.666,67%,33%,500,2017 Fall
MSEN 491,SHAMBERGER P,0.000,100%,0%,504,2017 Fall
MSEN 601,SRIVASTAVA A,3.222,28%,67%,600,2017 Fall
MSEN 603,SUKHISHVILI S,3.630,67%,28%,600,2017 Fall
MSEN 605,TALREJA R,4.000,100%,0%,600,2017 Fall
MSEN 640,ARROYAVE R,3.181,36%,45%,600,2017 Fall
MSEN 645,BENZERGA A,3.428,43%,57%,601,2017 Fall
MSEN 689,CASTANEDA-LOPEZ H,3.916,92%,8%,601,2017 Fall
MSEN 689,BRAGA NETO U,3.100,30%,50%,603,2017 Fall
MSEN 689,SU H,3.500,50%,50%,604,2017 Fall
MEEN 210,MOHIUDDIN M,4.000,100%,0%,205,2017 Fall
MEEN 210,LEWIS H,3.766,82%,13%,501,2017 Fall
MEEN 210,VINAYAK .,3.887,92%,5%,502,2017 Fall
MEEN 210,MOHIUDDIN M,3.915,92%,8%,503,2017 Fall
MEEN 210,GHOREYSHI S,3.886,89%,11%,504,2017 Fall
MEEN 210,MOHIUDDIN M,3.775,78%,22%,505,2017 Fall
MEEN 210,LEWIS H,3.866,91%,7%,506,2017 Fall
MEEN 221,MCVAY M,2.482,25%,26%,502,2017 Fall
MEEN 221,NIKPARTO A,2.378,16%,27%,504,2017 Fall
MEEN 221,MORRIS E,2.613,21%,36%,505,2017 Fall
MEEN 221,COPE D,2.659,27%,25%,506,2017 Fall
MEEN 221,EREL V,2.540,19%,36%,508,2017 Fall
MEEN 221,HUFF J,1.923,23%,8%,550,2017 Fall
MEEN 221,RICHARD J,2.833,25%,58%,551,2017 Fall
MEEN 222,SRIVASTAVA A,2.978,23%,51%,501,2017 Fall
MEEN 222,MA J,2.986,42%,29%,502,2017 Fall
MEEN 222,CASE R,2.843,16%,55%,503,2017 Fall
MEEN 222,RADOVIC M,2.627,26%,35%,504,2017 Fall
MEEN 222,CREASY T,3.311,44%,47%,505,2017 Fall
MEEN 222,QIAN X,3.200,43%,37%,506,2017 Fall
MEEN 225,SRINIVASA A,3.500,59%,33%,201,2017 Fall
MEEN 225,COPE D,3.142,38%,41%,501,2017 Fall
MEEN 225,HAGLUND J,2.890,30%,39%,502,2017 Fall
MEEN 225,MULIANA H,3.000,26%,52%,503,2017 Fall
MEEN 225,COPE D,2.840,19%,53%,504,2017 Fall
MEEN 260,RYU S,3.083,42%,42%,501,2017 Fall
MEEN 260,RYU S,3.428,43%,57%,502,2017 Fall
MEEN 260,RYU S,3.250,33%,58%,503,2017 Fall
MEEN 260,RYU S,3.230,31%,62%,504,2017 Fall
MEEN 260,RYU S,2.615,8%,54%,505,2017 Fall
MEEN 260,RASMUSSEN B,2.750,8%,67%,506,2017 Fall
MEEN 260,RASMUSSEN B,3.181,18%,82%,507,2017 Fall
MEEN 260,RASMUSSEN B,3.000,20%,60%,508,2017 Fall
MEEN 260,RASMUSSEN B,2.888,11%,78%,509,2017 Fall
MEEN 260,RASMUSSEN B,3.000,33%,42%,510,2017 Fall
MEEN 285,COPE D,3.285,52%,33%,500,2017 Fall
MEEN 289,MCVAY M,3.972,97%,3%,500,2017 Fall
MEEN 315,CHAROENPHOL P,2.269,17%,21%,501,2017 Fall
MEEN 315,LI Y,2.648,20%,32%,504,2017 Fall
MEEN 315,KULATILAKA W,2.721,25%,36%,505,2017 Fall
MEEN 344,ANTAO D,2.923,24%,53%,501,2017 Fall
MEEN 344,SADR R,2.252,15%,23%,502,2017 Fall
MEEN 344,LAYTON A,3.032,30%,46%,503,2017 Fall
MEEN 344,CHAROENPHOL P,2.822,31%,35%,504,2017 Fall
MEEN 345,KIM H,3.521,52%,48%,501,2017 Fall
MEEN 345,KIM H,3.863,86%,14%,502,2017 Fall
MEEN 345,KIM H,3.681,68%,32%,503,2017 Fall
MEEN 345,KIM H,3.727,77%,18%,504,2017 Fall
MEEN 345,KIM H,3.590,64%,32%,505,2017 Fall
MEEN 345,KIM H,3.571,57%,43%,506,2017 Fall
MEEN 345,KIM H,3.571,57%,43%,507,2017 Fall
MEEN 345,KIM H,3.428,43%,57%,508,2017 Fall
MEEN 345,KIM H,3.666,67%,33%,510,2017 Fall
MEEN 345,KIM H,3.500,60%,30%,511,2017 Fall
MEEN 345,KIM H,3.590,59%,41%,512,2017 Fall
MEEN 345,KIM H,3.681,68%,32%,513,2017 Fall
MEEN 345,KIM H,3.050,20%,70%,514,2017 Fall
MEEN 345,KIM H,3.409,45%,50%,515,2017 Fall
MEEN 357,PONNALAGU A,3.600,60%,40%,202,2017 Fall
MEEN 357,FREED A,3.010,23%,55%,501,2017 Fall
MEEN 357,PONNALAGU A,2.954,25%,48%,502,2017 Fall
MEEN 357,SWAROOP D,2.861,20%,46%,503,2017 Fall
MEEN 357,MCVAY M,2.672,20%,40%,504,2017 Fall
MEEN 360,PHARR M,3.538,54%,46%,203,2017 Fall
MEEN 360,OZKAN T,2.894,17%,55%,501,2017 Fall
MEEN 360,TAI L,2.844,21%,45%,502,2017 Fall
MEEN 360,PHARR M,3.380,48%,43%,503,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,501,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,502,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,503,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,504,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,505,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,506,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,507,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,508,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,509,2017 Fall
MEEN 361,OZKAN T,4.000,100%,0%,510,2017 Fall
MEEN 363,SANANDRES L,2.440,16%,29%,501,2017 Fall
MEEN 363,CABLE T,2.461,10%,33%,502,2017 Fall
MEEN 363,KIM W,2.936,16%,62%,503,2017 Fall
MEEN 363,DELGADO-MARQUEZ A,2.553,16%,32%,504,2017 Fall
MEEN 364,RYU S,3.217,39%,43%,501,2017 Fall
MEEN 364,RYU S,2.823,18%,47%,502,2017 Fall
MEEN 364,RYU S,2.904,10%,71%,503,2017 Fall
MEEN 364,RATHINAM S,3.100,15%,80%,504,2017 Fall
MEEN 364,RATHINAM S,2.739,13%,48%,506,2017 Fall
MEEN 368,SUH C,2.474,8%,39%,501,2017 Fall
MEEN 368,HOGAN H,2.846,28%,38%,502,2017 Fall
MEEN 381,POLYCARPOU A,4.000,100%,0%,501,2017 Fall
MEEN 381,POLYCARPOU A,3.900,90%,10%,502,2017 Fall
MEEN 381,POLYCARPOU A,4.000,100%,0%,503,2017 Fall
MEEN 381,POLYCARPOU A,4.000,100%,0%,504,2017 Fall
MEEN 381,POLYCARPOU A,3.950,95%,5%,505,2017 Fall
MEEN 381,POLYCARPOU A,3.952,95%,5%,506,2017 Fall
MEEN 381,POLYCARPOU A,4.000,100%,0%,507,2017 Fall
MEEN 381,POLYCARPOU A,4.000,100%,0%,508,2017 Fall
MEEN 381,POLYCARPOU A,3.736,84%,11%,509,2017 Fall
MEEN 401,TSENN J,3.818,82%,18%,501,2017 Fall
MEEN 401,TSENN J,4.000,100%,0%,502,2017 Fall
MEEN 401,SARIPALLI S,4.000,100%,0%,503,2017 Fall
MEEN 401,TSENN J,3.842,84%,16%,504,2017 Fall
MEEN 401,TSENN J,3.421,42%,58%,505,2017 Fall
MEEN 401,TSENN J,3.476,48%,52%,506,2017 Fall
MEEN 401,SARIPALLI S,3.615,62%,38%,507,2017 Fall
MEEN 401,SARIPALLI S,3.384,38%,62%,508,2017 Fall
MEEN 401,MOHIUDDIN M,3.769,81%,15%,509,2017 Fall
MEEN 401,MOHIUDDIN M,3.538,54%,46%,510,2017 Fall
MEEN 402,DONNELL J,3.666,76%,14%,501,2017 Fall
MEEN 402,DONNELL J,4.000,100%,0%,502,2017 Fall
MEEN 402,DONNELL J,3.666,67%,33%,503,2017 Fall
MEEN 402,DONNELL J,3.681,68%,32%,504,2017 Fall
MEEN 404,CATON J,3.208,21%,79%,901,2017 Fall
MEEN 404,CATON J,3.560,56%,44%,902,2017 Fall
MEEN 404,CATON J,3.280,28%,72%,903,2017 Fall
MEEN 404,CATON J,3.280,36%,56%,904,2017 Fall
MEEN 404,KULATILAKA W,3.480,48%,52%,905,2017 Fall
MEEN 404,KULATILAKA W,3.541,54%,46%,906,2017 Fall
MEEN 404,KULATILAKA W,3.320,32%,68%,907,2017 Fall
MEEN 404,KULATILAKA W,3.520,52%,48%,908,2017 Fall
MEEN 408,HUR P,3.076,46%,31%,500,2017 Fall
MEEN 421,HAGLUND J,3.292,46%,37%,501,2017 Fall
MEEN 431,HUR P,3.140,33%,52%,500,2017 Fall
MEEN 432,SWAROOP D,2.923,31%,35%,500,2017 Fall
MEEN 433,KIM W,3.250,25%,75%,500,2017 Fall
MEEN 437,PATE M,3.925,94%,4%,500,2017 Fall
MEEN 440,MORENO M,3.750,75%,25%,500,2017 Fall
MEEN 441,SUH C,3.166,50%,17%,500,2017 Fall
MEEN 442,DORON Y,3.555,63%,30%,500,2017 Fall
MEEN 442,DORON Y,3.423,50%,42%,501,2017 Fall
MEEN 445,FREED A,3.900,90%,10%,500,2017 Fall
MEEN 458,CREASY T,3.892,89%,11%,500,2017 Fall
MEEN 461,FELTS J,2.936,22%,54%,501,2017 Fall
MEEN 461,WEN S,2.767,16%,46%,503,2017 Fall
MEEN 464,KIM H,3.625,62%,38%,501,2017 Fall
MEEN 464,KIM H,3.750,75%,25%,502,2017 Fall
MEEN 464,KIM H,3.375,38%,62%,503,2017 Fall
MEEN 464,KIM H,3.200,20%,80%,504,2017 Fall
MEEN 464,KIM H,3.250,31%,62%,505,2017 Fall
MEEN 464,KIM H,3.642,64%,36%,506,2017 Fall
MEEN 464,KIM H,3.437,50%,44%,507,2017 Fall
MEEN 464,KIM H,3.571,57%,43%,508,2017 Fall
MEEN 464,KIM H,3.375,38%,62%,509,2017 Fall
MEEN 464,KIM H,3.562,56%,44%,511,2017 Fall
MEEN 469,PATE M,3.810,89%,5%,500,2017 Fall
MEEN 472,PETERSEN E,3.076,54%,23%,500,2017 Fall
MEEN 475,OZKAN T,3.292,29%,71%,501,2017 Fall
MEEN 475,LIANG H,3.400,51%,38%,502,2017 Fall
MEEN 489,RASMUSSEN B,3.400,40%,60%,599,2017 Fall
MEEN 491,MORENO M,4.000,100%,0%,587,2017 Fall
MEEN 601,MCADAMS D,3.853,85%,15%,600,2017 Fall
MEEN 602,ALLAIRE D,3.600,60%,40%,600,2017 Fall
MEEN 602,RATHINAM S,3.218,47%,31%,601,2017 Fall
MEEN 603,GOENEZEN S,3.476,57%,38%,600,2017 Fall
MEEN 605,PETERSEN E,3.631,63%,37%,600,2017 Fall
MEEN 607,GRUNLAN J,3.300,40%,50%,600,2017 Fall
MEEN 612,HUR P,3.826,87%,9%,600,2017 Fall
MEEN 612,HUR P,3.333,33%,67%,700,2017 Fall
MEEN 613,SANANDRES L,3.727,77%,18%,600,2017 Fall
MEEN 615,STAACK D,3.137,21%,72%,600,2017 Fall
MEEN 618,REDDY J,3.714,71%,29%,601,2017 Fall
MEEN 621,JARRAHBASHI D,3.416,54%,33%,601,2017 Fall
MEEN 628,HAN J,3.555,67%,22%,600,2017 Fall
MEEN 630,HAJIMIRZA S,3.263,58%,21%,600,2017 Fall
MEEN 631,YU C,3.500,50%,50%,600,2017 Fall
MEEN 632,DORON Y,3.352,41%,53%,600,2017 Fall
MEEN 632,DORON Y,3.684,68%,32%,601,2017 Fall
MEEN 645,FREED A,4.000,100%,0%,600,2017 Fall
MEEN 649,PALAZZOLO A,3.866,87%,13%,600,2017 Fall
MEEN 651,PAGILLA P,3.129,32%,48%,600,2017 Fall
MEEN 651,PAGILLA P,3.428,43%,57%,700,2017 Fall
MEEN 653,HARTWIG K,3.666,67%,33%,600,2017 Fall
MEEN 654,POLYCARPOU A,3.846,85%,15%,600,2017 Fall
MEEN 662,RASMUSSEN B,3.000,60%,0%,700,2017 Fall
MEEN 667,KIM W,3.578,58%,42%,600,2017 Fall
MEEN 669,PATE M,3.933,93%,7%,600,2017 Fall
MEEN 672,REDDY J,3.080,20%,68%,600,2017 Fall
MEEN 689,RAJAGOPAL K,3.100,10%,90%,600,2017 Fall
MEEN 689,MORENO M,4.000,100%,0%,602,2017 Fall
NUEN 101,PEDDICORD K,3.097,41%,37%,500,2017 Fall
NUEN 101,PEDDICORD K,3.291,62%,25%,501,2017 Fall
NUEN 201,SHAO L,3.800,80%,20%,200,2017 Fall
NUEN 201,SHAO L,3.038,38%,38%,500,2017 Fall
NUEN 201,SHAO L,3.333,41%,52%,501,2017 Fall
NUEN 265,MCDEAVITT S,3.000,32%,43%,500,2017 Fall
NUEN 309,FORD J,3.564,67%,23%,500,2017 Fall
NUEN 309,FORD J,3.833,86%,12%,501,2017 Fall
NUEN 405,FORD J,3.769,77%,23%,901,2017 Fall
NUEN 405,FORD J,3.941,94%,6%,902,2017 Fall
NUEN 405,FORD J,3.833,83%,17%,903,2017 Fall
NUEN 405,FORD J,3.500,58%,33%,904,2017 Fall
NUEN 405,FORD J,3.866,87%,13%,905,2017 Fall
NUEN 405,FORD J,3.733,80%,13%,906,2017 Fall
NUEN 406,KIRKLAND K,3.134,33%,54%,500,2017 Fall
NUEN 418,KURWITZ R,3.212,48%,27%,500,2017 Fall
NUEN 430,MOREL J,3.195,39%,46%,500,2017 Fall
NUEN 475,MARLOW W,2.783,30%,24%,500,2017 Fall
NUEN 485,RAGUSA J,4.000,100%,0%,521,2017 Fall
NUEN 485,SHAO L,4.000,100%,0%,524,2017 Fall
NUEN 485,TSVETKOV P,4.000,100%,0%,529,2017 Fall
NUEN 491,KIMBER M,4.000,100%,0%,508,2017 Fall
NUEN 604,TSVETKOV P,3.780,83%,12%,601,2017 Fall
NUEN 605,MARIANNO C,3.416,50%,42%,600,2017 Fall
NUEN 605,MARIANNO C,3.166,42%,33%,601,2017 Fall
NUEN 605,MARIANNO C,3.555,56%,44%,602,2017 Fall
NUEN 610,TSVETKOV P,4.000,100%,0%,600,2017 Fall
NUEN 618,RAGUSA J,3.750,88%,0%,600,2017 Fall
NUEN 623,HASSAN Y,3.769,77%,23%,600,2017 Fall
NUEN 630,CHIRAYATH S,3.466,67%,27%,600,2017 Fall
NUEN 650,MARIANNO C,3.950,95%,5%,600,2017 Fall
NUEN 662,SHAO L,4.000,100%,0%,600,2017 Fall
NUEN 685,HASSAN Y,4.000,100%,0%,609,2017 Fall
NUEN 689,KIMBER M,3.800,80%,20%,609,2017 Fall
OCEN 201,NIEDZWECKI J,3.666,67%,33%,500,2017 Fall
OCEN 201,KOOLA P,3.363,45%,45%,501,2017 Fall
OCEN 221,WOOD A,2.142,14%,14%,501,2017 Fall
OCEN 336,CHANG K,3.937,94%,6%,501,2017 Fall
OCEN 336,CHANG K,3.700,80%,10%,502,2017 Fall
OCEN 336,CHANG K,3.833,83%,17%,503,2017 Fall
OCEN 400,JANG H,3.461,46%,54%,500,2017 Fall
OCEN 401,GORDON R,3.270,30%,68%,500,2017 Fall
OCEN 402,FALZARANO J,3.200,35%,50%,500,2017 Fall
OCEN 403,KIM M,3.447,50%,45%,500,2017 Fall
OCEN 408,RANDALL R,3.606,61%,39%,500,2017 Fall
OCEN 671,KANG H,3.545,55%,45%,600,2017 Fall
OCEN 677,SOCOLOFSKY S,4.000,100%,0%,600,2017 Fall
OCEN 678,GORDON R,3.869,87%,13%,600,2017 Fall
OCEN 682,FIGLUS J,3.400,40%,60%,600,2017 Fall
PETE 201,SLIVA C,3.333,50%,37%,599,2017 Fall
PETE 225,SCHUBERT J,3.272,36%,55%,501,2017 Fall
PETE 225,SCHUBERT J,3.647,65%,35%,502,2017 Fall
PETE 225,SCHUBERT J,3.375,44%,50%,503,2017 Fall
PETE 225,SCHUBERT J,3.692,77%,15%,504,2017 Fall
PETE 225,SCHUBERT J,3.736,79%,16%,505,2017 Fall
PETE 225,SCHUBERT J,3.500,56%,38%,506,2017 Fall
PETE 225,SCHUBERT J,3.333,53%,40%,507,2017 Fall
PETE 301,MAGGARD J,3.108,35%,41%,501,2017 Fall
PETE 301,MAGGARD J,3.281,53%,25%,502,2017 Fall
PETE 301,MAGGARD J,3.083,42%,29%,503,2017 Fall
PETE 301,MAGGARD J,2.821,21%,43%,504,2017 Fall
PETE 310,BARRUFET M,3.000,38%,38%,501,2017 Fall
PETE 310,BARRUFET M,1.875,6%,19%,502,2017 Fall
PETE 310,BARRUFET M,3.031,44%,19%,503,2017 Fall
PETE 310,HASCAKIR B,2.206,10%,31%,504,2017 Fall
PETE 310,HASCAKIR B,1.846,8%,23%,505,2017 Fall
PETE 310,HASCAKIR B,2.187,6%,25%,506,2017 Fall
PETE 311,AKKUTLU I,3.000,36%,29%,501,2017 Fall
PETE 311,AKKUTLU I,2.625,6%,50%,502,2017 Fall
PETE 311,AKKUTLU I,2.800,20%,40%,503,2017 Fall
PETE 311,AKKUTLU I,2.947,42%,11%,504,2017 Fall
PETE 314,VALKO P,3.388,39%,61%,200,2017 Fall
PETE 314,VALKO P,2.785,36%,25%,501,2017 Fall
PETE 314,HASAN A,2.710,36%,21%,502,2017 Fall
PETE 321,KENNEDY W,2.750,30%,30%,501,2017 Fall
PETE 321,KENNEDY W,2.925,30%,48%,502,2017 Fall
PETE 323,NASRABADI H,3.113,30%,52%,500,2017 Fall
PETE 324,LAPREA BIGOTT M,3.346,49%,41%,501,2017 Fall
PETE 325,NASCENTES ALVES I,3.000,26%,53%,502,2017 Fall
PETE 325,NASCENTES ALVES I,3.272,45%,36%,503,2017 Fall
PETE 325,NASCENTES ALVES I,3.250,38%,50%,504,2017 Fall
PETE 335,ASCHENBECK S,3.511,69%,22%,501,2017 Fall
PETE 335,ASCHENBECK S,3.534,70%,22%,502,2017 Fall
PETE 353,SLIVA C,2.684,11%,53%,501,2017 Fall
PETE 353,SLIVA C,3.062,34%,44%,502,2017 Fall
PETE 353,SLIVA C,3.090,33%,45%,503,2017 Fall
PETE 355,LIMA H,3.324,49%,38%,501,2017 Fall
PETE 355,LIMA H,3.413,51%,40%,502,2017 Fall
PETE 401,KIM J,2.750,25%,38%,501,2017 Fall
PETE 401,GILDIN E,3.644,71%,22%,502,2017 Fall
PETE 401,KIM J,3.027,32%,38%,503,2017 Fall
PETE 401,GILDIN E,3.688,76%,18%,504,2017 Fall
PETE 402,SCHECHTER D,3.658,71%,24%,501,2017 Fall
PETE 402,BASTIAN P,3.121,51%,43%,502,2017 Fall
PETE 404,KILLOUGH J,3.456,52%,43%,501,2017 Fall
PETE 404,KILLOUGH J,3.688,71%,27%,502,2017 Fall
PETE 404,MCVAY D,3.243,32%,61%,504,2017 Fall
PETE 406,DUPRIEST F,3.071,29%,50%,500,2017 Fall
PETE 408,LEE W,4.000,100%,0%,501,2017 Fall
PETE 410,ZHU D,3.407,53%,38%,501,2017 Fall
PETE 410,NASCENTES ALVES I,3.508,61%,28%,502,2017 Fall
PETE 416,JOCHEN J,3.437,62%,25%,500,2017 Fall
PETE 435,SMITH T,3.958,96%,4%,931,2017 Fall
PETE 435,SMITH T,4.000,100%,0%,932,2017 Fall
PETE 435,SMITH T,3.935,94%,6%,933,2017 Fall
PETE 435,SMITH T,3.821,82%,18%,934,2017 Fall
PETE 489,MCLEROY P,3.642,64%,36%,500,2017 Fall
PETE 489,SLIVA C,3.500,57%,36%,501,2017 Fall
PETE 602,NASR-EL-DIN H,3.450,55%,35%,600,2017 Fall
PETE 602,NASR-EL-DIN H,3.500,60%,30%,700,2017 Fall
PETE 605,MCCAIN W,3.777,78%,22%,600,2017 Fall
PETE 620,BLASINGAME T,3.812,81%,19%,600,2017 Fall
PETE 622,MCLEROY P,3.666,67%,33%,600,2017 Fall
PETE 622,MCLEROY P,3.954,95%,5%,700,2017 Fall
PETE 633,DATTAGUPTA A,3.812,81%,19%,600,2017 Fall
PETE 639,DUPRIEST F,3.466,60%,27%,600,2017 Fall
PETE 639,DUPRIEST F,3.428,57%,29%,700,2017 Fall
PETE 640,MORIDIS G,4.000,100%,0%,600,2017 Fall
PETE 645,KING M,3.875,88%,12%,600,2017 Fall
PETE 651,LEE W,3.875,88%,12%,600,2017 Fall
PETE 651,LEE W,3.769,77%,23%,700,2017 Fall
PETE 661,NOYNAERT S,3.400,45%,50%,600,2017 Fall
PETE 661,NOYNAERT S,3.333,67%,17%,700,2017 Fall
PETE 662,LIANG J,3.687,69%,31%,600,2017 Fall
PETE 662,LIANG J,3.636,64%,36%,700,2017 Fall
PETE 664,VONEIFF G,3.666,78%,17%,600,2017 Fall
PETE 664,VONEIFF G,3.789,79%,21%,700,2017 Fall
PETE 665,MAGGARD J,3.090,36%,36%,600,2017 Fall
PETE 665,MAGGARD J,3.600,60%,40%,700,2017 Fall
PETE 667,WEIJERMARS R,4.000,100%,0%,700,2017 Fall
PETE 689,MORITA N,4.000,100%,0%,601,2017 Fall
PETE 689,AKKUTLU I,4.000,100%,0%,605,2017 Fall
PETE 689,WU K,3.916,92%,8%,606,2017 Fall
